User_ID,Age,Weight_KG,Height_CM,BMI,Fitness_Goal,Diet_Preference,Experience_Level
8411,33,77,160,30.1,Fat Loss,Vegetarian,Advanced
8412,28,124,181,37.8,Muscle Gain,Non-Vegetarian,Advanced
8413,42,55,197,14.2,Weight Maintenance,Vegetarian,Advanced
8414,64,72,169,25.2,Weight Maintenance,Vegetarian,Intermediate
8415,22,117,197,30.1,Weight Maintenance,Non-Vegetarian,Advanced
8416,41,109,156,44.8,Fat Loss,Non-Vegetarian,Advanced
8417,30,123,156,50.5,Weight Maintenance,Vegetarian,Intermediate
8418,59,52,169,18.2,Weight Maintenance,Vegetarian,Advanced
8419,60,96,175,31.3,Weight Maintenance,Vegetarian,Advanced
8420,48,80,163,30.1,Muscle Gain,Vegetarian,Advanced
8421,53,118,197,30.4,Muscle Gain,Vegetarian,Intermediate
8422,39,112,200,28.0,Muscle Gain,Vegetarian,Intermediate
8423,55,86,157,34.9,Muscle Gain,Vegetarian,Advanced
8424,43,114,180,35.2,Muscle Gain,Vegetarian,Beginner
8425,26,71,165,26.1,Weight Maintenance,Vegetarian,Intermediate
8426,37,64,180,19.8,Fat Loss,Vegetarian,Advanced
8427,18,110,187,31.5,Muscle Gain,Non-Vegetarian,Advanced
8428,24,80,196,20.8,Weight Maintenance,Vegetarian,Intermediate
8429,33,96,156,39.4,Muscle Gain,Non-Vegetarian,Beginner
8430,36,70,170,24.2,Muscle Gain,Vegetarian,Advanced
8431,52,70,180,21.6,Muscle Gain,Vegetarian,Advanced
8432,65,104,200,26.0,Fat Loss,Vegetarian,Beginner
8433,35,123,166,44.6,Weight Maintenance,Vegetarian,Advanced
8434,23,80,199,20.2,Fat Loss,Vegetarian,Advanced
8435,52,105,165,38.6,Fat Loss,Vegetarian,Intermediate
8436,63,99,186,28.6,Weight Maintenance,Vegetarian,Advanced
8437,24,68,182,20.5,Weight Maintenance,Non-Vegetarian,Advanced
8438,59,104,186,30.1,Muscle Gain,Vegetarian,Advanced
8439,65,50,185,14.6,Weight Maintenance,Non-Vegetarian,Advanced
8440,58,52,189,14.6,Weight Maintenance,Vegetarian,Beginner
8441,24,70,192,19.0,Muscle Gain,Vegetarian,Intermediate
8442,53,62,178,19.6,Fat Loss,Vegetarian,Advanced
8443,44,62,167,22.2,Muscle Gain,Vegetarian,Advanced
8444,33,114,183,34.0,Weight Maintenance,Vegetarian,Beginner
8445,44,130,166,47.2,Weight Maintenance,Vegetarian,Intermediate
8446,34,83,196,21.6,Muscle Gain,Non-Vegetarian,Beginner
8447,61,95,189,26.6,Fat Loss,Vegetarian,Beginner
8448,65,109,199,27.5,Fat Loss,Vegetarian,Advanced
8449,18,121,184,35.7,Muscle Gain,Vegetarian,Intermediate
8450,19,56,194,14.9,Muscle Gain,Vegetarian,Beginner
8451,19,121,200,30.2,Weight Maintenance,Vegetarian,Intermediate
8452,57,71,197,18.3,Weight Maintenance,Vegetarian,Beginner
8453,56,98,196,25.5,Fat Loss,Vegetarian,Beginner
8454,58,79,178,24.9,Weight Maintenance,Vegetarian,Beginner
8455,24,65,160,25.4,Muscle Gain,Non-Vegetarian,Advanced
8456,50,50,164,18.6,Muscle Gain,Non-Vegetarian,Beginner
8457,51,103,175,33.6,Weight Maintenance,Vegetarian,Advanced
8458,27,125,180,38.6,Weight Maintenance,Vegetarian,Beginner
8459,54,72,175,23.5,Fat Loss,Vegetarian,Intermediate
8460,40,104,182,31.4,Muscle Gain,Vegetarian,Advanced
8461,26,77,182,23.2,Fat Loss,Vegetarian,Intermediate
8462,58,125,194,33.2,Fat Loss,Vegetarian,Advanced
8463,59,55,182,16.6,Weight Maintenance,Non-Vegetarian,Beginner
8464,54,54,184,15.9,Weight Maintenance,Non-Vegetarian,Advanced
8465,41,92,190,25.5,Muscle Gain,Vegetarian,Advanced
8466,39,109,196,28.4,Weight Maintenance,Non-Vegetarian,Intermediate
8467,27,73,172,24.7,Weight Maintenance,Non-Vegetarian,Advanced
8468,27,96,197,24.7,Weight Maintenance,Vegetarian,Beginner
8469,60,66,182,19.9,Weight Maintenance,Non-Vegetarian,Beginner
8470,19,53,172,17.9,Muscle Gain,Vegetarian,Beginner
8471,20,73,175,23.8,Muscle Gain,Vegetarian,Advanced
8472,39,119,195,31.3,Weight Maintenance,Vegetarian,Intermediate
8473,56,73,176,23.6,Fat Loss,Vegetarian,Beginner
8474,64,80,165,29.4,Fat Loss,Non-Vegetarian,Intermediate
8475,51,85,152,36.8,Weight Maintenance,Non-Vegetarian,Advanced
8476,29,95,154,40.1,Fat Loss,Non-Vegetarian,Intermediate
8477,37,86,173,28.7,Weight Maintenance,Non-Vegetarian,Beginner
8478,56,90,154,37.9,Muscle Gain,Vegetarian,Intermediate
8479,36,115,196,29.9,Muscle Gain,Non-Vegetarian,Beginner
8480,60,124,187,35.5,Weight Maintenance,Vegetarian,Intermediate
8481,52,58,178,18.3,Fat Loss,Non-Vegetarian,Beginner
8482,47,61,153,26.1,Fat Loss,Non-Vegetarian,Beginner
8483,60,111,156,45.6,Fat Loss,Vegetarian,Intermediate
8484,54,81,174,26.8,Muscle Gain,Non-Vegetarian,Advanced
8485,38,81,192,22.0,Weight Maintenance,Non-Vegetarian,Beginner
8486,37,117,164,43.5,Weight Maintenance,Vegetarian,Intermediate
8487,29,111,178,35.0,Weight Maintenance,Non-Vegetarian,Advanced
8488,46,61,198,15.6,Weight Maintenance,Non-Vegetarian,Advanced
8489,51,100,151,43.9,Weight Maintenance,Vegetarian,Beginner
8490,28,69,173,23.1,Weight Maintenance,Vegetarian,Advanced
8491,62,117,163,44.0,Muscle Gain,Vegetarian,Intermediate
8492,39,53,188,15.0,Muscle Gain,Non-Vegetarian,Beginner
8493,29,93,158,37.3,Fat Loss,Vegetarian,Beginner
8494,60,59,173,19.7,Fat Loss,Non-Vegetarian,Advanced
8495,51,71,179,22.2,Weight Maintenance,Non-Vegetarian,Advanced
8496,52,115,163,43.3,Weight Maintenance,Vegetarian,Beginner
8497,25,118,161,45.5,Fat Loss,Vegetarian,Intermediate
8498,27,64,160,25.0,Fat Loss,Vegetarian,Intermediate
8499,31,65,168,23.0,Muscle Gain,Non-Vegetarian,Beginner
8500,46,69,154,29.1,Muscle Gain,Vegetarian,Intermediate
8501,65,85,189,23.8,Weight Maintenance,Vegetarian,Beginner
8502,57,90,153,38.4,Muscle Gain,Non-Vegetarian,Advanced
8503,38,82,164,30.5,Weight Maintenance,Vegetarian,Intermediate
8504,65,56,154,23.6,Weight Maintenance,Vegetarian,Intermediate
8505,61,103,187,29.5,Muscle Gain,Non-Vegetarian,Beginner
8506,22,96,168,34.0,Weight Maintenance,Non-Vegetarian,Beginner
8507,60,83,189,23.2,Fat Loss,Vegetarian,Advanced
8508,52,102,167,36.6,Muscle Gain,Non-Vegetarian,Advanced
8509,19,114,178,36.0,Fat Loss,Vegetarian,Advanced
8510,58,80,176,25.8,Muscle Gain,Vegetarian,Beginner
8511,41,100,158,40.1,Muscle Gain,Vegetarian,Advanced
8512,40,76,199,19.2,Fat Loss,Vegetarian,Intermediate
8513,62,122,191,33.4,Fat Loss,Vegetarian,Intermediate
8514,63,101,177,32.2,Fat Loss,Vegetarian,Beginner
8515,62,93,183,27.8,Weight Maintenance,Vegetarian,Intermediate
8516,65,104,158,41.7,Fat Loss,Vegetarian,Advanced
8517,32,97,175,31.7,Muscle Gain,Vegetarian,Beginner
8518,59,64,171,21.9,Fat Loss,Non-Vegetarian,Beginner
8519,48,92,192,25.0,Fat Loss,Vegetarian,Intermediate
8520,56,51,170,17.6,Muscle Gain,Vegetarian,Advanced
8521,25,127,167,45.5,Muscle Gain,Vegetarian,Beginner
8522,25,96,181,29.3,Muscle Gain,Non-Vegetarian,Advanced
8523,53,104,193,27.9,Muscle Gain,Vegetarian,Intermediate
8524,28,69,177,22.0,Muscle Gain,Non-Vegetarian,Beginner
8525,65,80,189,22.4,Muscle Gain,Vegetarian,Beginner
8526,23,94,151,41.2,Weight Maintenance,Vegetarian,Advanced
8527,63,96,172,32.4,Muscle Gain,Vegetarian,Intermediate
8528,39,71,156,29.2,Weight Maintenance,Vegetarian,Beginner
8529,48,99,200,24.8,Fat Loss,Vegetarian,Advanced
8530,37,102,189,28.6,Muscle Gain,Vegetarian,Intermediate
8531,31,110,191,30.2,Weight Maintenance,Non-Vegetarian,Advanced
8532,21,121,176,39.1,Fat Loss,Non-Vegetarian,Beginner
8533,27,85,198,21.7,Fat Loss,Non-Vegetarian,Intermediate
8534,41,72,154,30.4,Fat Loss,Non-Vegetarian,Beginner
8535,27,96,190,26.6,Muscle Gain,Vegetarian,Beginner
8536,38,127,168,45.0,Fat Loss,Vegetarian,Advanced
8537,18,55,164,20.4,Fat Loss,Non-Vegetarian,Beginner
8538,50,127,157,51.5,Weight Maintenance,Vegetarian,Beginner
8539,23,57,196,14.8,Muscle Gain,Vegetarian,Intermediate
8540,23,50,193,13.4,Weight Maintenance,Vegetarian,Beginner
8541,29,110,163,41.4,Fat Loss,Non-Vegetarian,Beginner
8542,44,70,193,18.8,Fat Loss,Vegetarian,Advanced
8543,51,126,158,50.5,Weight Maintenance,Non-Vegetarian,Intermediate
8544,47,69,159,27.3,Weight Maintenance,Vegetarian,Intermediate
8545,53,117,161,45.1,Muscle Gain,Non-Vegetarian,Advanced
8546,55,122,153,52.1,Fat Loss,Vegetarian,Beginner
8547,53,62,157,25.2,Fat Loss,Vegetarian,Intermediate
8548,22,55,178,17.4,Weight Maintenance,Non-Vegetarian,Advanced
8549,48,91,179,28.4,Weight Maintenance,Non-Vegetarian,Beginner
8550,32,50,184,14.8,Fat Loss,Vegetarian,Advanced
8551,50,98,175,32.0,Muscle Gain,Vegetarian,Advanced
8552,24,90,179,28.1,Fat Loss,Vegetarian,Beginner
8553,39,65,170,22.5,Weight Maintenance,Vegetarian,Beginner
8554,36,97,151,42.5,Fat Loss,Non-Vegetarian,Beginner
8555,25,81,185,23.7,Fat Loss,Non-Vegetarian,Advanced
8556,53,123,186,35.6,Muscle Gain,Vegetarian,Advanced
8557,62,110,192,29.8,Fat Loss,Non-Vegetarian,Beginner
8558,29,73,180,22.5,Weight Maintenance,Non-Vegetarian,Advanced
8559,57,55,166,20.0,Muscle Gain,Vegetarian,Beginner
8560,19,107,199,27.0,Fat Loss,Non-Vegetarian,Beginner
8561,21,50,151,21.9,Fat Loss,Vegetarian,Advanced
8562,59,109,190,30.2,Muscle Gain,Vegetarian,Beginner
8563,20,52,193,14.0,Weight Maintenance,Non-Vegetarian,Intermediate
8564,33,74,182,22.3,Weight Maintenance,Vegetarian,Beginner
8565,64,57,179,17.8,Weight Maintenance,Vegetarian,Beginner
8566,51,102,195,26.8,Muscle Gain,Vegetarian,Advanced
8567,35,55,158,22.0,Weight Maintenance,Non-Vegetarian,Beginner
8568,21,59,171,20.2,Weight Maintenance,Vegetarian,Advanced
8569,59,102,172,34.5,Weight Maintenance,Non-Vegetarian,Intermediate
8570,19,99,177,31.6,Weight Maintenance,Non-Vegetarian,Beginner
8571,32,100,175,32.7,Muscle Gain,Vegetarian,Advanced
8572,64,57,150,25.3,Fat Loss,Vegetarian,Beginner
8573,31,109,151,47.8,Fat Loss,Vegetarian,Intermediate
8574,44,85,160,33.2,Fat Loss,Vegetarian,Intermediate
8575,44,55,152,23.8,Muscle Gain,Vegetarian,Advanced
8576,38,57,192,15.5,Weight Maintenance,Vegetarian,Advanced
8577,30,92,197,23.7,Weight Maintenance,Vegetarian,Intermediate
8578,51,80,162,30.5,Weight Maintenance,Vegetarian,Advanced
8579,35,104,200,26.0,Muscle Gain,Vegetarian,Beginner
8580,49,88,162,33.5,Weight Maintenance,Vegetarian,Beginner
8581,23,107,200,26.8,Weight Maintenance,Non-Vegetarian,Beginner
8582,43,73,172,24.7,Weight Maintenance,Non-Vegetarian,Intermediate
8583,40,54,180,16.7,Muscle Gain,Vegetarian,Advanced
8584,49,112,173,37.4,Weight Maintenance,Vegetarian,Advanced
8585,44,123,185,35.9,Muscle Gain,Non-Vegetarian,Intermediate
8586,29,53,165,19.5,Weight Maintenance,Non-Vegetarian,Advanced
8587,55,99,173,33.1,Weight Maintenance,Vegetarian,Beginner
8588,37,107,173,35.8,Fat Loss,Non-Vegetarian,Intermediate
8589,24,63,194,16.7,Fat Loss,Vegetarian,Intermediate
8590,38,101,187,28.9,Weight Maintenance,Non-Vegetarian,Advanced
8591,64,56,156,23.0,Muscle Gain,Vegetarian,Advanced
8592,34,81,164,30.1,Fat Loss,Vegetarian,Intermediate
8593,45,54,181,16.5,Weight Maintenance,Non-Vegetarian,Intermediate
8594,49,54,182,16.3,Fat Loss,Vegetarian,Intermediate
8595,29,57,167,20.4,Muscle Gain,Vegetarian,Intermediate
8596,40,70,165,25.7,Fat Loss,Non-Vegetarian,Advanced
8597,45,113,185,33.0,Weight Maintenance,Non-Vegetarian,Advanced
8598,54,67,152,29.0,Muscle Gain,Vegetarian,Advanced
8599,47,93,175,30.4,Muscle Gain,Non-Vegetarian,Advanced
8600,27,119,188,33.7,Weight Maintenance,Non-Vegetarian,Beginner
8601,60,116,170,40.1,Fat Loss,Non-Vegetarian,Beginner
8602,19,69,168,24.4,Weight Maintenance,Vegetarian,Beginner
8603,18,72,194,19.1,Weight Maintenance,Vegetarian,Intermediate
8604,59,77,154,32.5,Muscle Gain,Vegetarian,Intermediate
8605,24,75,177,23.9,Weight Maintenance,Vegetarian,Intermediate
8606,35,61,169,21.4,Muscle Gain,Vegetarian,Advanced
8607,63,105,192,28.5,Muscle Gain,Non-Vegetarian,Beginner
8608,55,120,179,37.5,Weight Maintenance,Vegetarian,Intermediate
8609,60,116,175,37.9,Fat Loss,Vegetarian,Beginner
8610,55,107,200,26.8,Fat Loss,Vegetarian,Intermediate
8611,25,55,171,18.8,Muscle Gain,Non-Vegetarian,Advanced
8612,50,129,198,32.9,Fat Loss,Vegetarian,Beginner
8613,60,117,172,39.5,Muscle Gain,Vegetarian,Advanced
8614,44,76,172,25.7,Weight Maintenance,Non-Vegetarian,Beginner
8615,29,113,176,36.5,Fat Loss,Vegetarian,Intermediate
8616,27,71,198,18.1,Weight Maintenance,Vegetarian,Beginner
8617,24,106,166,38.5,Weight Maintenance,Non-Vegetarian,Intermediate
8618,54,111,150,49.3,Fat Loss,Non-Vegetarian,Intermediate
8619,60,95,176,30.7,Fat Loss,Vegetarian,Advanced
8620,24,122,153,52.1,Weight Maintenance,Vegetarian,Intermediate
8621,51,73,189,20.4,Muscle Gain,Vegetarian,Advanced
8622,38,102,154,43.0,Fat Loss,Vegetarian,Intermediate
8623,35,90,176,29.1,Muscle Gain,Non-Vegetarian,Advanced
8624,31,89,177,28.4,Muscle Gain,Non-Vegetarian,Advanced
8625,36,72,175,23.5,Fat Loss,Non-Vegetarian,Advanced
8626,57,129,167,46.3,Fat Loss,Non-Vegetarian,Beginner
8627,53,62,154,26.1,Muscle Gain,Vegetarian,Advanced
8628,56,66,180,20.4,Muscle Gain,Vegetarian,Advanced
8629,24,103,176,33.3,Fat Loss,Vegetarian,Advanced
8630,57,107,194,28.4,Fat Loss,Vegetarian,Advanced
8631,45,92,198,23.5,Fat Loss,Non-Vegetarian,Advanced
8632,35,75,156,30.8,Fat Loss,Vegetarian,Beginner
8633,32,112,181,34.2,Muscle Gain,Vegetarian,Advanced
8634,20,64,198,16.3,Fat Loss,Vegetarian,Intermediate
8635,64,122,174,40.3,Fat Loss,Vegetarian,Advanced
8636,62,56,165,20.6,Muscle Gain,Vegetarian,Advanced
8637,35,100,177,31.9,Fat Loss,Vegetarian,Beginner
8638,39,109,163,41.0,Muscle Gain,Non-Vegetarian,Beginner
8639,43,90,169,31.5,Muscle Gain,Vegetarian,Intermediate
8640,48,62,197,16.0,Muscle Gain,Vegetarian,Beginner
8641,57,86,194,22.9,Muscle Gain,Vegetarian,Advanced
8642,39,121,157,49.1,Fat Loss,Vegetarian,Intermediate
8643,58,91,158,36.5,Fat Loss,Non-Vegetarian,Advanced
8644,35,86,196,22.4,Muscle Gain,Vegetarian,Advanced
8645,50,73,191,20.0,Muscle Gain,Vegetarian,Advanced
8646,24,89,166,32.3,Muscle Gain,Non-Vegetarian,Beginner
8647,51,88,195,23.1,Muscle Gain,Vegetarian,Intermediate
8648,35,118,157,47.9,Fat Loss,Vegetarian,Advanced
8649,23,79,163,29.7,Fat Loss,Vegetarian,Advanced
8650,20,110,176,35.5,Weight Maintenance,Vegetarian,Advanced
8651,44,111,186,32.1,Muscle Gain,Vegetarian,Intermediate
8652,22,98,187,28.0,Muscle Gain,Vegetarian,Advanced
8653,54,72,171,24.6,Weight Maintenance,Non-Vegetarian,Advanced
8654,28,98,170,33.9,Weight Maintenance,Vegetarian,Beginner
8655,49,98,152,42.4,Muscle Gain,Non-Vegetarian,Intermediate
8656,45,66,151,28.9,Fat Loss,Vegetarian,Beginner
8657,50,92,152,39.8,Weight Maintenance,Non-Vegetarian,Beginner
8658,40,103,173,34.4,Fat Loss,Vegetarian,Intermediate
8659,28,85,164,31.6,Weight Maintenance,Vegetarian,Advanced
8660,31,92,184,27.2,Weight Maintenance,Vegetarian,Intermediate
8661,49,118,150,52.4,Muscle Gain,Vegetarian,Advanced
8662,37,114,196,29.7,Muscle Gain,Vegetarian,Intermediate
8663,40,70,197,18.0,Fat Loss,Vegetarian,Beginner
8664,36,62,164,23.1,Muscle Gain,Vegetarian,Beginner
8665,29,109,199,27.5,Fat Loss,Vegetarian,Intermediate
8666,27,125,185,36.5,Muscle Gain,Vegetarian,Beginner
8667,38,120,150,53.3,Fat Loss,Vegetarian,Beginner
8668,29,71,197,18.3,Fat Loss,Vegetarian,Beginner
8669,19,102,182,30.8,Weight Maintenance,Vegetarian,Intermediate
8670,24,124,166,45.0,Muscle Gain,Vegetarian,Beginner
8671,45,55,169,19.3,Muscle Gain,Non-Vegetarian,Advanced
8672,45,115,172,38.9,Weight Maintenance,Non-Vegetarian,Beginner
8673,19,51,189,14.3,Weight Maintenance,Non-Vegetarian,Intermediate
8674,37,106,180,32.7,Fat Loss,Vegetarian,Intermediate
8675,58,65,155,27.1,Muscle Gain,Non-Vegetarian,Beginner
8676,28,99,200,24.8,Weight Maintenance,Non-Vegetarian,Beginner
8677,61,93,154,39.2,Weight Maintenance,Non-Vegetarian,Advanced
8678,35,79,186,22.8,Muscle Gain,Non-Vegetarian,Beginner
8679,50,90,154,37.9,Muscle Gain,Non-Vegetarian,Beginner
8680,53,80,168,28.3,Muscle Gain,Vegetarian,Intermediate
8681,19,110,183,32.8,Weight Maintenance,Non-Vegetarian,Advanced
8682,40,125,158,50.1,Weight Maintenance,Vegetarian,Advanced
8683,40,78,152,33.8,Weight Maintenance,Non-Vegetarian,Intermediate
8684,46,61,153,26.1,Muscle Gain,Vegetarian,Beginner
8685,63,124,171,42.4,Fat Loss,Vegetarian,Intermediate
8686,48,120,154,50.6,Fat Loss,Non-Vegetarian,Intermediate
8687,51,65,197,16.7,Weight Maintenance,Vegetarian,Beginner
8688,44,106,171,36.3,Fat Loss,Vegetarian,Intermediate
8689,61,130,175,42.4,Weight Maintenance,Vegetarian,Beginner
8690,45,79,178,24.9,Muscle Gain,Vegetarian,Advanced
8691,54,57,179,17.8,Muscle Gain,Non-Vegetarian,Intermediate
8692,57,107,182,32.3,Muscle Gain,Vegetarian,Beginner
8693,49,66,192,17.9,Fat Loss,Non-Vegetarian,Advanced
8694,51,63,198,16.1,Muscle Gain,Vegetarian,Advanced
8695,31,61,194,16.2,Fat Loss,Vegetarian,Advanced
8696,36,56,170,19.4,Weight Maintenance,Vegetarian,Intermediate
8697,19,130,184,38.4,Weight Maintenance,Non-Vegetarian,Advanced
8698,60,107,163,40.3,Fat Loss,Vegetarian,Intermediate
8699,59,130,180,40.1,Weight Maintenance,Non-Vegetarian,Advanced
8700,22,115,197,29.6,Weight Maintenance,Vegetarian,Beginner
8701,36,120,151,52.6,Fat Loss,Vegetarian,Advanced
8702,51,60,152,26.0,Fat Loss,Vegetarian,Beginner
8703,26,102,185,29.8,Fat Loss,Vegetarian,Advanced
8704,43,80,184,23.6,Weight Maintenance,Vegetarian,Intermediate
8705,54,60,167,21.5,Muscle Gain,Non-Vegetarian,Advanced
8706,48,112,159,44.3,Weight Maintenance,Non-Vegetarian,Beginner
8707,31,75,181,22.9,Fat Loss,Vegetarian,Beginner
8708,18,130,151,57.0,Fat Loss,Vegetarian,Advanced
8709,61,105,188,29.7,Muscle Gain,Vegetarian,Advanced
8710,18,103,178,32.5,Fat Loss,Vegetarian,Advanced
8711,18,64,184,18.9,Weight Maintenance,Vegetarian,Advanced
8712,44,115,187,32.9,Muscle Gain,Non-Vegetarian,Advanced
8713,23,52,151,22.8,Muscle Gain,Vegetarian,Advanced
8714,28,119,153,50.8,Weight Maintenance,Non-Vegetarian,Beginner
8715,43,54,190,15.0,Muscle Gain,Vegetarian,Advanced
8716,52,76,153,32.5,Muscle Gain,Vegetarian,Beginner
8717,33,125,158,50.1,Weight Maintenance,Non-Vegetarian,Beginner
8718,22,128,189,35.8,Weight Maintenance,Vegetarian,Beginner
8719,49,63,197,16.2,Weight Maintenance,Non-Vegetarian,Intermediate
8720,64,96,177,30.6,Fat Loss,Non-Vegetarian,Advanced
8721,58,115,152,49.8,Muscle Gain,Vegetarian,Intermediate
8722,59,73,186,21.1,Muscle Gain,Non-Vegetarian,Beginner
8723,19,127,194,33.7,Weight Maintenance,Vegetarian,Beginner
8724,40,79,187,22.6,Fat Loss,Non-Vegetarian,Advanced
8725,50,130,198,33.2,Muscle Gain,Vegetarian,Advanced
8726,53,99,159,39.2,Weight Maintenance,Vegetarian,Advanced
8727,61,87,168,30.8,Fat Loss,Vegetarian,Intermediate
8728,20,118,184,34.9,Fat Loss,Vegetarian,Beginner
8729,62,122,153,52.1,Fat Loss,Vegetarian,Beginner
8730,34,121,197,31.2,Fat Loss,Vegetarian,Intermediate
8731,58,108,196,28.1,Fat Loss,Non-Vegetarian,Intermediate
8732,47,120,158,48.1,Muscle Gain,Non-Vegetarian,Intermediate
8733,44,123,170,42.6,Muscle Gain,Vegetarian,Advanced
8734,41,61,199,15.4,Muscle Gain,Vegetarian,Intermediate
8735,53,55,195,14.5,Fat Loss,Non-Vegetarian,Intermediate
8736,62,63,194,16.7,Fat Loss,Vegetarian,Intermediate
8737,30,69,169,24.2,Weight Maintenance,Vegetarian,Beginner
8738,39,75,191,20.6,Weight Maintenance,Non-Vegetarian,Advanced
8739,57,64,153,27.3,Weight Maintenance,Vegetarian,Advanced
8740,59,97,193,26.0,Fat Loss,Non-Vegetarian,Beginner
8741,37,74,192,20.1,Weight Maintenance,Non-Vegetarian,Advanced
8742,20,73,162,27.8,Muscle Gain,Non-Vegetarian,Intermediate
8743,27,64,173,21.4,Fat Loss,Non-Vegetarian,Beginner
8744,21,75,154,31.6,Fat Loss,Vegetarian,Beginner
8745,23,93,185,27.2,Fat Loss,Non-Vegetarian,Advanced
8746,19,99,163,37.3,Weight Maintenance,Vegetarian,Beginner
8747,32,89,154,37.5,Muscle Gain,Non-Vegetarian,Intermediate
8748,64,126,176,40.7,Muscle Gain,Non-Vegetarian,Intermediate
8749,49,123,165,45.2,Muscle Gain,Vegetarian,Advanced
8750,34,103,175,33.6,Fat Loss,Vegetarian,Advanced
8751,55,90,161,34.7,Weight Maintenance,Vegetarian,Advanced
8752,42,90,194,23.9,Fat Loss,Vegetarian,Beginner
8753,44,124,163,46.7,Weight Maintenance,Vegetarian,Beginner
8754,64,84,173,28.1,Muscle Gain,Non-Vegetarian,Advanced
8755,37,75,167,26.9,Fat Loss,Non-Vegetarian,Beginner
8756,19,86,185,25.1,Fat Loss,Non-Vegetarian,Beginner
8757,52,130,155,54.1,Weight Maintenance,Vegetarian,Intermediate
8758,59,98,167,35.1,Fat Loss,Non-Vegetarian,Intermediate
8759,34,117,182,35.3,Fat Loss,Vegetarian,Beginner
8760,56,112,198,28.6,Weight Maintenance,Non-Vegetarian,Beginner
8761,22,119,198,30.4,Weight Maintenance,Vegetarian,Advanced
8762,39,66,199,16.7,Weight Maintenance,Vegetarian,Intermediate
8763,22,99,151,43.4,Fat Loss,Non-Vegetarian,Beginner
8764,29,68,195,17.9,Muscle Gain,Vegetarian,Advanced
8765,26,92,193,24.7,Fat Loss,Vegetarian,Intermediate
8766,48,100,174,33.0,Fat Loss,Vegetarian,Intermediate
8767,63,70,195,18.4,Fat Loss,Non-Vegetarian,Beginner
8768,63,129,170,44.6,Weight Maintenance,Vegetarian,Beginner
8769,53,64,159,25.3,Weight Maintenance,Vegetarian,Advanced
8770,26,120,152,51.9,Fat Loss,Vegetarian,Beginner
8771,20,51,173,17.0,Muscle Gain,Vegetarian,Advanced
8772,59,90,150,40.0,Weight Maintenance,Vegetarian,Advanced
8773,58,107,162,40.8,Weight Maintenance,Vegetarian,Beginner
8774,38,53,164,19.7,Muscle Gain,Non-Vegetarian,Advanced
8775,28,109,172,36.8,Weight Maintenance,Vegetarian,Intermediate
8776,63,98,182,29.6,Weight Maintenance,Non-Vegetarian,Advanced
8777,64,64,186,18.5,Fat Loss,Vegetarian,Intermediate
8778,64,130,187,37.2,Muscle Gain,Vegetarian,Intermediate
8779,32,128,170,44.3,Fat Loss,Vegetarian,Intermediate
8780,33,106,157,43.0,Fat Loss,Vegetarian,Beginner
8781,50,99,181,30.2,Fat Loss,Vegetarian,Beginner
8782,18,127,167,45.5,Muscle Gain,Vegetarian,Advanced
8783,42,115,186,33.2,Fat Loss,Vegetarian,Intermediate
8784,51,106,167,38.0,Fat Loss,Non-Vegetarian,Intermediate
8785,23,127,167,45.5,Fat Loss,Vegetarian,Intermediate
8786,37,100,175,32.7,Fat Loss,Non-Vegetarian,Intermediate
8787,41,57,191,15.6,Fat Loss,Vegetarian,Advanced
8788,50,108,154,45.5,Weight Maintenance,Vegetarian,Beginner
8789,34,84,169,29.4,Muscle Gain,Vegetarian,Beginner
8790,56,91,193,24.4,Weight Maintenance,Vegetarian,Beginner
8791,49,98,165,36.0,Weight Maintenance,Non-Vegetarian,Intermediate
8792,45,51,171,17.4,Fat Loss,Vegetarian,Intermediate
8793,47,88,157,35.7,Muscle Gain,Non-Vegetarian,Intermediate
8794,29,129,161,49.8,Muscle Gain,Vegetarian,Intermediate
8795,19,102,178,32.2,Muscle Gain,Non-Vegetarian,Intermediate
8796,26,101,170,34.9,Weight Maintenance,Vegetarian,Intermediate
8797,59,74,164,27.5,Muscle Gain,Non-Vegetarian,Advanced
8798,39,91,178,28.7,Fat Loss,Vegetarian,Beginner
8799,58,78,159,30.9,Muscle Gain,Vegetarian,Intermediate
8800,24,90,165,33.1,Muscle Gain,Non-Vegetarian,Advanced
8801,44,76,154,32.0,Muscle Gain,Vegetarian,Beginner
8802,29,85,194,22.6,Muscle Gain,Vegetarian,Intermediate
8803,46,92,200,23.0,Weight Maintenance,Vegetarian,Intermediate
8804,24,123,200,30.8,Fat Loss,Vegetarian,Advanced
8805,19,98,186,28.3,Weight Maintenance,Non-Vegetarian,Intermediate
8806,63,106,170,36.7,Muscle Gain,Vegetarian,Beginner
8807,33,125,186,36.1,Muscle Gain,Vegetarian,Advanced
8808,60,79,155,32.9,Muscle Gain,Non-Vegetarian,Beginner
8809,33,121,173,40.4,Muscle Gain,Non-Vegetarian,Beginner
8810,56,59,166,21.4,Weight Maintenance,Vegetarian,Beginner
8811,53,87,155,36.2,Fat Loss,Vegetarian,Beginner
8812,36,67,176,21.6,Fat Loss,Vegetarian,Beginner
8813,47,102,189,28.6,Muscle Gain,Non-Vegetarian,Intermediate
8814,34,64,181,19.5,Muscle Gain,Non-Vegetarian,Intermediate
8815,53,67,183,20.0,Weight Maintenance,Non-Vegetarian,Advanced
8816,64,113,151,49.6,Muscle Gain,Vegetarian,Beginner
